"id","created_time","message","story"
"263","2011-05-17T07:46:21+0000","I wish my GPA looked like those gas prices",""
"264","2011-11-20T06:27:17+0000","If you're walking on sunshine, please adjust your dosage accordingly",""
"265","2011-09-16T08:58:58+0000","The iPhone is like the fast and the furious movies. They're up to six and it doesn't look like they'll stop pumping them out even if its the same thing.",""
"266","2010-12-19T07:42:31+0000","Thought that was a test of the Emergency Broadcast System. Turns out it was dubstep.",""
"267","2016-04-14T12:44:57+0000","Instead of cleaning my house, I just watched an episode of Hoarders. Now I don't feel so bad.",""
"268","2015-12-22T17:20:47+0000","My ex is going to make someone very happy one day but completely miserable the rest of the time.",""
"269","2015-09-14T14:02:26+0000","I'm more confused than a homeless person on house arrest.",""
"270","2016-02-12T10:58:00+0000","It's so unfair that I have to work while this homeless guy gets to talk on his pretend bluetooth all day.",""
"271","2016-08-06T00:26:02+0000","Don't confuse my personality with my attitude. My personality is who I am, and my attitude depends on who you are.",""
"272","2010-12-22T04:45:13+0000","If there was an award for laziness, I'd probably have somebody pick it up for me.",""
"273","2015-03-06T01:59:59+0000","I wish that I would get a popup for ""possible virus"" when I meet new girls.",""
"274","2011-11-01T03:36:30+0000","""Half a Dozen"", because saying ""six"" was just too difficult.",""
"275","2011-03-22T12:23:28+0000","My grandmother is 94 years old and still doesn't need glasses. Nope. Drinks right out of the bottle.",""
"276","2010-12-05T14:15:22+0000","I don’t mind going to work. It’s that eight-hour wait to go home that bugs me.",""
"277","2013-02-01T02:13:56+0000","Santa goes to your house, down your chimney, and watches you while you sleep and everyone adores him. But I do it ONE time...",""
"278","2015-03-27T19:51:53+0000","You can't win a marathon without wearing Band-Aids on your nipples.",""
"279","2016-10-22T05:30:10+0000","The way my dog acts, you'd think their entire family was murdered by a vacuum cleaner.",""
"280","2016-03-01T14:26:35+0000","The roof is not my child, but I will raise it...",""
"281","2011-05-08T19:45:27+0000","Just when I think I'm over my insomnia the car behind me honks.",""
"282","2016-12-03T01:46:47+0000","Seems like you could save a lot of time if you just paired The Bachelor with The Bachelorette.",""
"283","2011-10-18T18:09:56+0000","The inventor of throat lozenges has died. There'll be no coffin at his funeral.",""
"284","2015-01-11T07:34:50+0000","The spork needs to be available in silverware form.",""
"285","2016-09-07T12:22:40+0000","More sad news from the music industry. Justin Bieber was found alive in his apartment earlier today.",""
"286","2011-05-12T05:50:33+0000","Kim Kardashian's marriage was shorter than the line of trick or treaters at Casey Anthony's house.",""
"287","2011-12-04T13:40:36+0000","Just realized Siri only works on iPhone 4S. No idea who the lady I've been talking to is.",""
"288","2010-08-21T19:33:52+0000","I don't blame Congress. If I had $600 billion, I'd be irresponsible too.",""
"289","2014-08-06T09:18:39+0000","My boss told me that he will be leaving work early today.... What a coincidence! So am I!",""
"290","2011-09-07T16:21:11+0000","Wow... the media is hard on Weiner",""
"291","2012-11-14T07:28:56+0000","It's not easy to make small talk with a meteorologist.",""
"292","2013-12-16T20:02:05+0000","Feel free to use the ""or less"" feature of your 140 characters.",""
"293","2015-06-18T12:22:37+0000","If she has 500 likes and 400 comments in a photo, what's missing? Her clothes. :D",""
"294","2012-08-24T23:25:32+0000","It’s been “one of those days” for like 3 years now.",""
"295","2010-02-03T23:11:14+0000","When I die, I want someone to keep updating my Facebook status to freak people out.",""
"296","2014-02-04T17:44:37+0000","If 3 people having sex is a threesome, and 2 people at it is a twosome, why is Handsome still a compliment?",""
"297","2011-09-15T12:48:17+0000","Imagine, for just a brief moment, that the last celebrity death of 2016 is Alanis Morissette. That would be Ironic....Don't you think?",""
"298","2013-03-27T21:09:26+0000","Let’s hope the zombie apocalypse doesn’t start in Kenya because there is no way any of us can outrun those bastards.",""
"299","2014-12-21T00:27:47+0000","A set of jumper cables walk into a bar. The bartender says, 'I'll serve you, but don't start anything.",""
"300","2016-11-13T18:22:07+0000","My level of sarcasm’s gotten to a point where I don’t even know if I’m kidding or not.",""
"301","2014-10-27T01:27:16+0000","I try to conduct myself as a perfect gentleman whenever I meet a lady. Chicks dig that.",""
"302","2010-01-09T20:54:51+0000","69% of people find something dirty in everything they read.",""
"303","2013-07-16T01:53:18+0000","Help control the pet population, eat at a Chinese restaurant.",""
"304","2012-10-12T15:03:40+0000","I can't help being lazy. It walks in the family.",""
"305","2014-06-11T23:45:02+0000","It's a good thing everyone always says ""You only live once"" otherwise we might kill ourselves like it's no big deal.",""
"306","2015-10-13T14:19:06+0000","The best password cracking software is a pissed off ex.",""
"307","2011-11-12T01:02:32+0000","I stand outside of One-Hour Photo booths and sing ""One day my prints will come"" to pass the time away.",""
"308","2013-08-02T09:15:04+0000","I think on my deathbed I'll tell everyone ""pray for me"". Then I'll give them an envelope to be opened after die with a note inside that says ""Pray harder next time.""",""
"309","2014-01-17T22:06:47+0000","The best thing about being single is sleeping around. You can sleep all over that lonely bed of yours. Left, right, middle, whatever.",""
"310","2010-07-15T22:03:52+0000","If you're ever attacked by a mob of clowns, go for the juggler.",""
"311","2015-11-27T15:39:58+0000","Actual male human just asked if he could lick the bottom of my shoes. I mean, I know they're Charlotte Olympias but WHOA.",""
"312","2014-01-03T00:33:19+0000","The only reason people get lost in thought is because it's unfamiliar territory.",""
"313","2015-07-03T08:10:15+0000","Don't mind her, She's been in a bad mood ever since that house fell on her sister.",""
"314","2015-04-24T05:29:26+0000","I have a love/hate relationship with strong contradictory emotions.",""
"315","2013-11-11T03:19:29+0000","Being unattractive is just playing the dating game on hard mode.",""
"316","2015-06-25T08:55:14+0000","The phone said ""Call Failed"", but I thought it was going quite well.",""
"317","2012-06-12T07:34:42+0000","There are two rules for success.... 1) Never reveal everything you know. 2)",""
"318","2016-08-09T02:09:46+0000","I'm combining Easter and April Fools day this year - I'm sending the kids out to look for eggs I haven't hidden.",""
"319","2014-05-11T13:06:49+0000","Babysitters are just teenagers who behave like adults so that adults can go out and behave like teenagers.",""
"320","2016-04-26T12:19:45+0000","Two wrongs don't make a right. However, two Wrights do make an airplane.",""
"321","2013-12-03T03:46:56+0000","My wife said she needed some ""alone time"". So I made her a Myspace account.",""
"322","2014-03-01T10:41:11+0000","I'm still scarred from the first time I tried to find Dick's Sporting Goods' website.",""
"323","2014-07-25T14:46:23+0000","Don't call them hobos. Call them ""people with earning disabilities.""",""
"324","2016-12-26T21:36:30+0000","Illinois law covers murder in chapter 720. Seems like that should of came up a little earlier than chapter 720 when writing laws ""ok, that makes 719, what's next...oh yeah, murder, that should be illegal""....",""
"325","2014-05-21T10:29:56+0000","I wish real life had as many ejection seats as cartoons.",""
"326","2015-12-03T07:23:04+0000","I'd like to be a nudist but we just don't have the weather for it",""
"327","2016-04-16T06:54:25+0000","It's a good job Apple isn't charge of New Year. Otherwise, we'd all be expecting 2015 to be 2015 S",""
"328","2015-04-23T14:14:55+0000","Screw the road less traveled...it doesn't have 3G.",""
"329","2014-10-11T23:41:17+0000","I know alcohol is never the answer, but it's always my best guess!",""
"330","2014-06-06T19:25:32+0000","The most dangerous drinking game is seeing how long I can go without coffee.",""
"331","2013-06-10T20:57:27+0000","Why do they teach us algebra? Only pirates need to know how to find X.",""
"332","2013-05-19T06:14:07+0000","For Halloween I'm going to write ""Life"" on a plain white T-shirt and hand out lemons to strangers.",""
"333","2014-01-16T12:30:33+0000","Evidently, my admirers are all secret.",""
"334","2013-11-13T20:22:50+0000","Hey, army. You should probably camouflage your helicopters blue, not green.",""
"335","2015-03-07T15:46:31+0000","I've always been a big supporter of gay marriage. I mean, who wants to go to a sad wedding?",""
"336","2011-09-27T10:13:39+0000","On the off chance I'm captured by cannibals, I've got a 'Best if eaten by 1975' tattoo on my neck.",""
"337","2013-10-25T06:20:56+0000","FACT: Vampires aren't on Tumblr because they can't take pictures of themselves in front of a mirror.",""
"338","2010-04-19T14:59:34+0000","My daughter asked ""What runs in our family?"" The only thing I could think of was ""mental illness"".",""
"339","2011-10-25T05:37:24+0000","I just checked my credit score. They won.",""
"340","2014-08-06T12:31:11+0000","The boss keeps talking about a company 401k. I don’t think I can run that far...",""
"341","2011-07-22T18:57:14+0000","I got an STD from a hipster. My doctor said he's never heard of it.",""
"342","2013-10-12T20:51:28+0000","A load of books just fell on my head, I've only got my shelf to blame",""
"343","2010-05-23T02:38:38+0000","If Mary gave birth to Jesus and Jesus is the lamb of God, did Mary have a little lamb?",""
"344","2013-07-18T16:35:40+0000","My doctor told me to watch my drinking. So I’m off to find a bar with a mirror.",""
"345","2011-06-21T20:24:03+0000","Ladies, the reason you can't find a kind, sensitive and handsome single man is that they already have boyfriends.",""
"346","2013-11-04T11:36:40+0000","I hate it when people throw cigarette butts in urinals. It makes them soggy, and hard to light.",""
"347","2010-01-13T04:47:33+0000","I posted one little joke claiming to have won the lottery and Facebook finds me 1,347 new possible relatives.",""
